道路要素编号,点序号,名称,道路类型,OSM编号,经度,纬度
RD0923,5,未记录,居住区道路,1218624898,109.165931,23.2082231
RD0923,6,未记录,居住区道路,1218624898,109.1659507,23.2080416
RD0923,7,未记录,居住区道路,1218624898,109.1659594,23.207961
RD0923,8,未记录,居住区道路,1218624898,109.1659775,23.2077939
RD0923,9,未记录,居住区道路,1218624898,109.1659863,23.2077127
RD0924,1,未记录,居住区道路,1218624899,109.1654411,23.2076779
RD0924,2,未记录,居住区道路,1218624899,109.1659863,23.2077127
RD0925,1,未记录,居住区道路,1218624900,109.1647607,23.207628
RD0925,2,未记录,居住区道路,1218624900,109.1654411,23.2076779
RD0926,1,未记录,居住区道路,1218624901,109.1647274,23.2084241
RD0926,2,未记录,居住区道路,1218624901,109.1653577,23.2084681
RD0926,3,未记录,居住区道路,1218624901,109.1658996,23.2085131
RD0927,1,未记录,居住区道路,1218624902,109.1647344,23.2081412
RD0927,2,未记录,居住区道路,1218624902,109.1653876,23.208185
RD0927,3,未记录,居住区道路,1218624902,109.165931,23.2082231
RD0928,1,未记录,居住区道路,1218624903,109.1647484,23.207867
RD0928,2,未记录,居住区道路,1218624903,109.1654157,23.2079185
RD0928,3,未记录,居住区道路,1218624903,109.1659594,23.207961
RD0929,1,未记录,居住区道路,1218624904,109.1674603,23.2078018
RD0929,2,未记录,居住区道路,1218624904,109.1674326,23.2081373
RD0929,3,未记录,居住区道路,1218624904,109.1674134,23.208369
RD0929,4,未记录,居住区道路,1218624904,109.1673956,23.208584
RD0929,5,未记录,居住区道路,1218624904,109.1673792,23.2087823
RD0929,6,未记录,居住区道路,1218624904,109.167371,23.2088816
RD0929,7,未记录,居住区道路,1218624904,109.1673412,23.2091573
RD0929,8,未记录,居住区道路,1218624904,109.1673042,23.2094988
RD0930,1,未记录,居住区道路,1218624905,109.1683651,23.2089245
RD0930,2,未记录,居住区道路,1218624905,109.1683829,23.2087076
RD0930,3,未记录,居住区道路,1218624905,109.1684005,23.2084924
RD0930,4,未记录,居住区道路,1218624905,109.1684166,23.2082957
RD0930,5,未记录,居住区道路,1218624905,109.1684335,23.2080893
RD0930,6,未记录,居住区道路,1218624905,109.1684456,23.2079416
RD0931,1,未记录,居住区道路,1218624906,109.1697578,23.2090283
RD0931,2,未记录,居住区道路,1218624906,109.1697364,23.2092898
RD0931,3,未记录,居住区道路,1218624906,109.1697163,23.2095352
RD0932,1,未记录,居住区道路,1218624907,109.1690549,23.2094917
RD0932,2,未记录,居住区道路,1218624907,109.1690788,23.2092475
RD0932,3,未记录,居住区道路,1218624907,109.169105,23.2089796
RD0933,1,未记录,居住区道路,1218624908,109.1690549,23.2094917
RD0933,2,未记录,居住区道路,1218624908,109.1697163,23.2095352
RD0933,3,未记录,居住区道路,1218624908,109.1703452,23.2095696
RD0933,4,未记录,居住区道路,1218624908,109.1709215,23.209601
RD0934,1,未记录,居住区道路,1218624909,109.1690788,23.2092475
RD0934,2,未记录,居住区道路,1218624909,109.1697364,23.2092898
RD0934,3,未记录,居住区道路,1218624909,109.1703631,23.2093247
RD0934,4,未记录,居住区道路,1218624909,109.1709474,23.2093573
RD0935,1,未记录,居住区道路,1218624910,109.1703759,23.209149
RD0935,2,未记录,居住区道路,1218624910,109.1703631,23.2093247
RD0935,3,未记录,居住区道路,1218624910,109.1703452,23.2095696
RD0936,1,未记录,生活街道,1218624911,109.1683713,23.2097618
RD0936,2,未记录,生活街道,1218624911,109.1683307,23.2102295
RD0937,1,未记录,居住区道路,1218624912,109.1665455,23.2091569
RD0937,2,未记录,居住区道路,1218624912,109.1673412,23.2091573
RD0938,1,未记录,居住区道路,1218624913,109.1674134,23.208369
RD0938,2,未记录,居住区道路,1218624913,109.1666127,23.2083328
RD0938,3,未记录,居住区道路,1218624913,109.1659226,23.2083015
RD0939,1,未记录,居住区道路,1218624914,109.1673956,23.208584
RD0939,2,未记录,居住区道路,1218624914,109.1665962,23.2085461
RD0939,3,未记录,居住区道路,1218624914,109.1658996,23.2085131
RD0940,1,未记录,人行步道,1218624915,109.1658752,23.2087387
RD0940,2,未记录,人行步道,1218624915,109.1665796,23.2087607
RD0940,3,未记录,人行步道,1218624915,109.1673792,23.2087823
RD0941,1,未记录,居住区道路,1218624916,109.1649825,23.20894
RD0941,2,未记录,居住区道路,1218624916,109.164966,23.2091769
RD0941,3,未记录,居住区道路,1218624916,109.1649493,23.209416
RD0941,4,未记录,居住区道路,1218624916,109.1649298,23.2096954
RD0942,1,未记录,居住区道路,1218624917,109.1657107,23.2107219
RD0942,2,未记录,居住区道路,1218624917,109.1651779,23.2106951
RD0942,3,未记录,居住区道路,1218624917,109.1644998,23.2106608
RD0942,4,未记录,居住区道路,1218624917,109.1638503,23.2106281
RD0943,1,未记录,居住区道路,1218624918,109.1649298,23.2096954
RD0943,2,未记录,居住区道路,1218624918,109.164847,23.2097042
RD0943,3,未记录,居住区道路,1218624918,109.1647954,23.2097149
RD0943,4,未记录,居住区道路,1218624918,109.1647145,23.2097537
RD0943,5,未记录,居住区道路,1218624918,109.1646626,23.2097995
RD0943,6,未记录,居住区道路,1218624918,109.1646406,23.2098294
RD0943,7,未记录,居住区道路,1218624918,109.1645905,23.2099041
RD0943,8,未记录,居住区道路,1218624918,109.1645721,23.2099509
RD0943,9,未记录,居住区道路,1218624918,109.1644998,23.2106608
RD0944,1,未记录,居住区道路,1218624919,109.1649298,23.2096954
RD0944,2,未记录,居住区道路,1218624919,109.1649966,23.2097151
RD0944,3,未记录,居住区道路,1218624919,109.1650597,23.2097457
RD0944,4,未记录,居住区道路,1218624919,109.1651235,23.2097861
RD0944,5,未记录,居住区道路,1218624919,109.1651924,23.2098583
RD0944,6,未记录,居住区道路,1218624919,109.1652213,23.2099177
RD0944,7,未记录,居住区道路,1218624919,109.165227,23.2099419
RD0944,8,未记录,居住区道路,1218624919,109.1652359,23.2099799
RD0944,9,未记录,居住区道路,1218624919,109.1651779,23.2106951
RD0945,1,未记录,居住区道路,1218624920,109.1649298,23.2096954
RD0945,2,未记录,居住区道路,1218624920,109.1656533,23.2097331
RD0946,1,未记录,居住区道路,1218624921,109.165227,23.2099419
RD0946,2,未记录,居住区道路,1218624921,109.1658241,23.2099834
RD0947,1,未记录,居住区道路,1218624922,109.1649493,23.209416
RD0947,2,未记录,居住区道路,1218624922,109.1657792,23.209474
RD0948,1,未记录,居住区道路,1218624923,109.164966,23.2091769
RD0948,2,未记录,居住区道路,1218624923,109.1657207,23.2092152
RD0949,1,未记录,小径,1218624924,109.1658241,23.2099834
RD0949,2,未记录,小径,1218624924,109.1658587,23.2098022
RD0949,3,未记录,小径,1218624924,109.1656469,23.2097848
RD0949,4,未记录,小径,1218624924,109.1656533,23.2097331
RD0949,5,未记录,小径,1218624924,109.1657104,23.2096429
RD0949,6,未记录,小径,1218624924,109.1657629,23.209556
RD0949,7,未记录,小径,1218624924,109.1657792,23.209474
RD0949,8,未记录,小径,1218624924,109.1658026,23.20933
RD0949,9,未记录,小径,1218624924,109.1657355,23.2092954
RD0949,10,未记录,小径,1218624924,109.1657207,23.2092152
RD0949,11,未记录,小径,1218624924,109.165758,23.208925
RD0950,1,未记录,小径,1218624925,109.1659775,23.2077939
RD0950,2,未记录,小径,1218624925,109.1666595,23.2078191
RD0951,1,未记录,小径,1218624926,109.1666595,23.2078191
RD0951,2,未记录,小径,1218624926,109.1666873,23.2077624
RD0951,3,未记录,小径,1218624926,109.1667495,23.2077435
RD0951,4,未记录,小径,1218624926,109.1674603,23.2078018
RD0952,1,未记录,居住区道路,1218624927,109.1659507,23.2080416
RD0952,2,未记录,居住区道路,1218624927,109.1666352,23.2080858
RD0952,3,未记录,居住区道路,1218624927,109.1674326,23.2081373
RD0953,1,未记录,居住区道路,1218624928,109.1689614,23.2089689
RD0953,2,未记录,居住区道路,1218624928,109.1689803,23.2087493
RD0953,3,未记录,居住区道路,1218624928,109.1689988,23.2085351
RD0953,4,未记录,居住区道路,1218624928,109.1690159,23.2083372
RD0953,5,未记录,居住区道路,1218624928,109.1690331,23.2081377
RD0953,6,未记录,居住区道路,1218624928,109.1690492,23.2079513
RD0954,1,未记录,居住区道路,1218624929,109.1695698,23.2090143
RD0954,2,未记录,居住区道路,1218624929,109.1695905,23.2087918
RD0954,3,未记录,居住区道路,1218624929,109.1696104,23.2085788
RD0954,4,未记录,居住区道路,1218624929,109.169629,23.2083795
RD0954,5,未记录,居住区道路,1218624929,109.1696634,23.2080103
RD0955,1,未记录,居住区道路,1218624930,109.1683829,23.2087076
RD0955,2,未记录,居住区道路,1218624930,109.1689803,23.2087493
RD0955,3,未记录,居住区道路,1218624930,109.1695905,23.2087918
RD0956,1,未记录,居住区道路,1218624931,109.1684005,23.2084924
RD0956,2,未记录,居住区道路,1218624931,109.1689988,23.2085351
RD0956,3,未记录,居住区道路,1218624931,109.1696104,23.2085788
RD0957,1,未记录,居住区道路,1218624932,109.1684166,23.2082957
RD0957,2,未记录,居住区道路,1218624932,109.1690159,23.2083372
RD0957,3,未记录,居住区道路,1218624932,109.169629,23.2083795
RD0958,1,未记录,居住区道路,1218624933,109.1684335,23.2080893
RD0958,2,未记录,居住区道路,1218624933,109.1690331,23.2081377
RD0959,1,未记录,居住区道路,1218637218,109.1273829,23.2038424
RD0959,2,未记录,居住区道路,1218637218,109.1278094,23.2039961
RD0959,3,未记录,居住区道路,1218637218,109.1285765,23.2043812
RD0959,4,未记录,居住区道路,1218637218,109.1291943,23.2046772
RD0959,5,未记录,居住区道路,1218637218,109.1292523,23.2047027
RD0960,1,未记录,居住区道路,1218637219,109.1274937,23.2033372
RD0960,2,未记录,居住区道路,1218637219,109.1280394,23.2034821
RD0960,3,未记录,居住区道路,1218637219,109.128851,23.2038968
RD0961,1,未记录,居住区道路,1218637224,109.1260155,23.1977018
RD0961,2,未记录,居住区道路,1218637224,109.126122,23.1970381
RD0962,1,未记录,居住区道路,1218637225,109.1281164,23.1985139
RD0962,2,未记录,居住区道路,1218637225,109.1288969,23.1977613
RD0963,1,未记录,居住区道路,1218637230,109.1267709,23.2060478
RD0963,2,未记录,居住区道路,1218637230,109.1257433,23.2070277
RD0963,3,未记录,居住区道路,1218637230,109.1257244,23.2079757
RD0964,1,未记录,居住区道路,1218637231,109.1257433,23.2070277
RD0964,2,未记录,居住区道路,1218637231,109.1252341,23.2070413
RD0964,3,未记录,居住区道路,1218637231,109.1249796,23.2070481
RD0965,1,未记录,居住区道路,1218637232,109.1251751,23.207947
RD0965,2,未记录,居住区道路,1218637232,109.1252341,23.2070413
RD0966,1,未记录,居住区道路,1218637233,109.122469,23.2036475
RD0966,2,未记录,居住区道路,1218637233,109.1244303,23.20407
RD0966,3,未记录,居住区道路,1218637233,109.1247929,23.2041317
RD0966,4,未记录,居住区道路,1218637233,109.1259764,23.2036265
RD0967,1,同福里,居住区道路,1218637234,109.1226355,23.2040385
RD0967,2,同福里,居住区道路,1218637234,109.1243473,23.2044101
RD0967,3,同福里,居住区道路,1218637234,109.1248549,23.2045127
RD0968,1,同兴里,居住区道路,1218637235,109.1228256,23.2044847
RD0968,2,同兴里,居住区道路,1218637235,109.1242535,23.204794
RD0968,3,同兴里,居住区道路,1218637235,109.1249312,23.2049302
RD0968,4,同兴里,居住区道路,1218637235,109.1251986,23.2053285
RD0969,1,同旺里,居住区道路,1218637236,109.1228921,23.2048738
RD0969,2,同旺里,居住区道路,1218637236,109.1241658,23.2051532
RD0970,1,同安里,居住区道路,1218637237,109.1228494,23.2052304
RD0970,2,同安里,居住区道路,1218637237,109.1240793,23.2055078
RD0970,3,同安里,居住区道路,1218637237,109.1248012,23.2055958
RD0971,1,同德里,居住区道路,1218637238,109.1222857,23.2032173
RD0971,2,同德里,居住区道路,1218637238,109.1236105,23.2034799
RD0971,3,同德里,居住区道路,1218637238,109.1245299,23.2036622
RD0972,1,同心里,居住区道路,1218637239,109.1221264,23.2028474
RD0972,2,同心里,居住区道路,1218637239,109.1236893,23.2031428
RD0972,3,同心里,居住区道路,1218637239,109.1236105,23.2034799
RD0973,1,未记录,居住区道路,1218637240,109.1215526,23.2014614
RD0973,2,未记录,居住区道路,1218637240,109.1217493,23.2014067
RD0973,3,未记录,居住区道路,1218637240,109.1220736,23.2013927
RD0973,4,未记录,居住区道路,1218637240,109.1223221,23.2014777
RD0974,1,未记录,居住区道路,1218637241,109.1277788,23.2020657
RD0974,2,未记录,居住区道路,1218637241,109.1282353,23.201829
RD0974,3,未记录,居住区道路,1218637241,109.128531,23.2017423
RD0974,4,未记录,居住区道路,1218637241,109.1286994,23.2017171
RD0974,5,未记录,居住区道路,1218637241,109.1288154,23.2022113
RD0975,1,未记录,居住区道路,1218637242,109.1286994,23.2017171
RD0975,2,未记录,居住区道路,1218637242,109.1293681,23.201635
RD0975,3,未记录,居住区道路,1218637242,109.1298895,23.2015836
RD0975,4,未记录,居住区道路,1218637242,109.1304091,23.2015823
RD0975,5,未记录,居住区道路,1218637242,109.1308198,23.2015642
RD0975,6,未记录,居住区道路,1218637242,109.1312674,23.201511
RD0975,7,未记录,居住区道路,1218637242,109.1316513,23.2014614
RD0975,8,未记录,居住区道路,1218637242,109.1320925,23.2014439
RD0975,9,未记录,居住区道路,1218637242,109.1330055,23.2015233
RD0975,10,未记录,居住区道路,1218637242,109.1331613,23.2015421
RD0975,11,未记录,居住区道路,1218637242,109.1331852,23.2017911
RD0975,12,未记录,居住区道路,1218637242,109.1331434,23.2022113
RD0975,13,未记录,居住区道路,1218637242,109.1330422,23.202626
RD0975,14,未记录,居住区道路,1218637242,109.1329269,23.2028025
RD0975,15,未记录,居住区道路,1218637242,109.1327198,23.2031406
RD0976,1,未记录,居住区道路,1218637243,109.1331613,23.2015421
RD0976,2,未记录,居住区道路,1218637243,109.1330978,23.201224
RD0976,3,未记录,居住区道路,1218637243,109.1330152,23.2009499
RD0976,4,未记录,居住区道路,1218637243,109.132887,23.2006832
RD0976,5,未记录,居住区道路,1218637243,109.1327708,23.2005277
RD0976,6,未记录,居住区道路,1218637243,109.1318607,23.1999058
RD0977,1,未记录,居住区道路,1218637244,109.1313354,23.2030703
RD0977,2,未记录,居住区道路,1218637244,109.1313936,23.2028255
RD0977,3,未记录,居住区道路,1218637244,109.1314259,23.2024276
RD0977,4,未记录,居住区道路,1218637244,109.1314509,23.2021642
RD0978,1,未记录,居住区道路,1218637245,109.1314509,23.2021642
RD0978,2,未记录,居住区道路,1218637245,109.1327198,23.2031406
RD0978,3,未记录,居住区道路,1218637245,109.1327121,23.2033787
RD0979,1,未记录,居住区道路,1218637246,109.1290446,23.2026093
RD0979,2,未记录,居住区道路,1218637246,109.1291033,23.2024033
RD0979,3,未记录,居住区道路,1218637246,109.1291105,23.2021792
RD0979,4,未记录,居住区道路,1218637246,109.1296273,23.2020878
RD0979,5,未记录,居住区道路,1218637246,109.1302499,23.2020055
RD0979,6,未记录,居住区道路,1218637246,109.130601,23.2019781
RD0979,7,未记录,居住区道路,1218637246,109.1310087,23.2020272
RD0979,8,未记录,居住区道路,1218637246,109.1313233,23.202067
RD0979,9,未记录,居住区道路,1218637246,109.1314509,23.2021642
RD0980,1,未记录,居住区道路,1218637247,109.1288154,23.2022113
RD0980,2,未记录,居住区道路,1218637247,109.1291105,23.2021792
RD0981,1,未记录,居住区道路,1218637248,109.1272886,23.1968942
RD0981,2,未记录,居住区道路,1218637248,109.1274385,23.1967813
RD0981,3,未记录,居住区道路,1218637248,109.1275307,23.1965883
RD0981,4,未记录,居住区道路,1218637248,109.1275186,23.1964364
RD0982,1,未记录,居住区道路,1218637250,109.1253224,23.196917
RD0982,2,未记录,居住区道路,1218637250,109.126122,23.1970381
RD0983,1,未记录,居住区道路,1218637252,109.1182456,23.1924287
RD0983,2,未记录,居住区道路,1218637252,109.1183337,23.1923201
RD0984,1,未记录,次要道路,1218637255,109.1086548,23.2025101
RD0984,2,未记录,次要道路,1218637255,109.10881,23.2028424
RD0985,1,未记录,居住区道路,1218637256,109.1330301,23.2034549
RD0985,2,未记录,居住区道路,1218637256,109.1333247,23.2023496
RD0986,1,未记录,居住区道路,1218637258,109.126294,23.2034697
RD0986,2,未记录,居住区道路,1218637258,109.1260521,23.2044518
RD0986,3,未记录,居住区道路,1218637258,109.1256426,23.2049545
RD0986,4,未记录,居住区道路,1218637258,109.1251986,23.2053285
