水系要素编号,点序号,名称,水系类型,OSM编号,长度_km,经度,纬度
WY047,76,镇龙江,河流,527324730,22.613,109.222895,22.9952298
WY047,77,镇龙江,河流,527324730,22.613,109.2228735,22.9940055
WY047,78,镇龙江,河流,527324730,22.613,109.2224588,22.9929655
WY047,79,镇龙江,河流,527324730,22.613,109.2226018,22.9925114
WY047,80,镇龙江,河流,527324730,22.613,109.2239175,22.9921098
WY047,81,镇龙江,河流,527324730,22.613,109.2240605,22.9917478
WY047,82,镇龙江,河流,527324730,22.613,109.2238317,22.9905762
WY047,83,镇龙江,河流,527324730,22.613,109.2241249,22.9900956
WY047,84,镇龙江,河流,527324730,22.613,109.2247684,22.9899113
WY047,85,镇龙江,河流,527324730,22.613,109.2261985,22.9901944
WY047,86,镇龙江,河流,527324730,22.613,109.2268062,22.9900759
WY047,87,镇龙江,河流,527324730,22.613,109.2269921,22.9897204
WY047,88,镇龙江,河流,527324730,22.613,109.2268992,22.9890556
WY047,89,镇龙江,河流,527324730,22.613,109.2267609,22.9884419
WY047,90,镇龙江,河流,527324730,22.613,109.2261815,22.9873159
WY047,91,镇龙江,河流,527324730,22.613,109.2260313,22.9869702
WY047,92,镇龙江,河流,527324730,22.613,109.2263746,22.9860615
WY047,93,镇龙江,河流,527324730,22.613,109.227072,22.9855578
WY047,94,镇龙江,河流,527324730,22.613,109.2269003,22.9840565
WY047,95,镇龙江,河流,527324730,22.613,109.2272866,22.9825157
WY047,96,镇龙江,河流,527324730,22.613,109.2278016,22.9819428
WY047,97,镇龙江,河流,527324730,22.613,109.2280483,22.9811328
WY047,98,镇龙江,河流,527324730,22.613,109.2280269,22.9802636
WY047,99,镇龙江,河流,527324730,22.613,109.2275548,22.9802044
WY047,100,镇龙江,河流,527324730,22.613,109.2260849,22.9803624
WY047,101,镇龙江,河流,527324730,22.613,109.2252588,22.9803427
WY047,102,镇龙江,河流,527324730,22.613,109.2243898,22.9800068
WY047,103,镇龙江,河流,527324730,22.613,109.2242128,22.9796809
WY047,104,镇龙江,河流,527324730,22.613,109.224835,22.9780857
WY047,105,镇龙江,河流,527324730,22.613,109.2253607,22.9770584
WY047,106,镇龙江,河流,527324730,22.613,109.2266107,22.9759768
WY047,107,镇龙江,河流,527324730,22.613,109.2274046,22.9756409
WY047,108,镇龙江,河流,527324730,22.613,109.2277425,22.9751569
WY047,109,镇龙江,河流,527324730,22.613,109.2276728,22.9748359
WY047,110,镇龙江,河流,527324730,22.613,109.2274851,22.9744507
WY047,111,镇龙江,河流,527324730,22.613,109.2268467,22.9738679
WY047,112,镇龙江,河流,527324730,22.613,109.226777,22.9733592
WY047,113,镇龙江,河流,527324730,22.613,109.2271793,22.9728455
WY047,114,镇龙江,河流,527324730,22.613,109.2279196,22.9724356
WY047,115,镇龙江,河流,527324730,22.613,109.2295235,22.9722578
WY047,116,镇龙江,河流,527324730,22.613,109.2300814,22.9723269
WY047,117,镇龙江,河流,527324730,22.613,109.2315298,22.9728603
WY047,118,镇龙江,河流,527324730,22.613,109.2321843,22.9728307
WY047,119,镇龙江,河流,527324730,22.613,109.2334288,22.9731418
WY047,120,镇龙江,河流,527324730,22.613,109.2342764,22.972964
WY047,121,镇龙江,河流,527324730,22.613,109.234668,22.9725294
WY047,122,镇龙江,河流,527324730,22.613,109.234668,22.9720158
WY047,123,镇龙江,河流,527324730,22.613,109.2343837,22.9712305
WY047,124,镇龙江,河流,527324730,22.613,109.2345339,22.9709045
WY047,125,镇龙江,河流,527324730,22.613,109.2355585,22.970702
WY047,126,镇龙江,河流,527324730,22.613,109.2364919,22.971023
WY047,127,镇龙江,河流,527324730,22.613,109.2372268,22.9717441
WY047,128,镇龙江,河流,527324730,22.613,109.2380422,22.9721343
WY047,129,镇龙江,河流,527324730,22.613,109.2393243,22.9718874
WY047,130,镇龙江,河流,527324730,22.613,109.2429399,22.9670866
WY047,131,镇龙江,河流,527324730,22.613,109.2452144,22.9671261
WY047,132,镇龙江,河流,527324730,22.613,109.2486476,22.9680349
WY047,133,镇龙江,河流,527324730,22.613,109.2500209,22.96681
WY047,134,镇龙江,河流,527324730,22.613,109.2502355,22.9630957
WY047,135,镇龙江,河流,527324730,22.613,109.2513513,22.9610409
WY047,136,镇龙江,河流,527324730,22.613,109.2510938,22.9602506
WY047,137,镇龙江,河流,527324730,22.613,109.2473173,22.9583736
WY047,138,镇龙江,河流,527324730,22.613,109.2466306,22.9571683
WY047,139,镇龙江,河流,527324730,22.613,109.2469311,22.956299
WY047,140,镇龙江,河流,527324730,22.613,109.2498922,22.9549356
WY047,141,镇龙江,河流,527324730,22.613,109.2561149,22.9531376
WY047,142,镇龙江,河流,527324730,22.613,109.2634105,22.9473284
WY047,143,镇龙江,河流,527324730,22.613,109.265728,22.9408471
WY047,144,镇龙江,河流,527324730,22.613,109.2668974,22.9387327
WY047,145,镇龙江,河流,527324730,22.613,109.2663411,22.9359642
WY047,146,镇龙江,河流,527324730,22.613,109.2654061,22.9312728
WY047,147,镇龙江,河流,527324730,22.613,109.2655027,22.9305811
WY047,148,镇龙江,河流,527324730,22.613,109.2661893,22.9296424
WY047,149,镇龙江,河流,527324730,22.613,109.2661571,22.9288519
WY047,150,镇龙江,河流,527324730,22.613,109.2649126,22.9270437
WY047,151,镇龙江,河流,527324730,22.613,109.2646766,22.9262532
WY047,152,镇龙江,河流,527324730,22.613,109.2647624,22.9253046
WY047,153,镇龙江,河流,527324730,22.613,109.2652023,22.9242374
WY047,154,镇龙江,河流,527324730,22.613,109.2656851,22.9237532
WY047,155,镇龙江,河流,527324730,22.613,109.2663717,22.9236544
WY047,156,镇龙江,河流,527324730,22.613,109.2684102,22.9236445
WY047,157,镇龙江,河流,527324730,22.613,109.2700302,22.9232393
WY047,158,镇龙江,河流,527324730,22.613,109.2706096,22.9231306
WY047,159,镇龙江,河流,527324730,22.613,109.2741823,22.9234172
WY047,160,镇龙江,河流,527324730,22.613,109.2746115,22.9230318
WY047,161,镇龙江,河流,527324730,22.613,109.2750406,22.9213915
WY047,162,镇龙江,河流,527324730,22.613,109.2745471,22.9202748
WY047,163,镇龙江,河流,527324730,22.613,109.2746329,22.9195535
WY047,164,镇龙江,河流,527324730,22.613,109.2748797,22.9186937
WY047,165,镇龙江,河流,527324730,22.613,109.2751479,22.9184763
WY047,166,镇龙江,河流,527324730,22.613,109.2757058,22.9182787
WY047,167,镇龙江,河流,527324730,22.613,109.2755985,22.9178241
WY047,168,镇龙江,河流,527324730,22.613,109.2750621,22.9166581
WY047,169,镇龙江,河流,527324730,22.613,109.2747617,22.9156698
WY047,170,镇龙江,河流,527324730,22.613,109.2736673,22.9137626
WY047,171,镇龙江,河流,527324730,22.613,109.2735171,22.9131696
WY047,172,镇龙江,河流,527324730,22.613,109.2733347,22.9129028
WY047,173,镇龙江,河流,527324730,22.613,109.2733776,22.9125569
WY047,174,镇龙江,河流,527324730,22.613,109.2739355,22.9123297
WY047,175,镇龙江,河流,527324730,22.613,109.2746973,22.9120134
WY047,176,镇龙江,河流,527324730,22.613,109.2761028,22.9119838
WY047,177,镇龙江,河流,527324730,22.613,109.2767143,22.9123494
WY047,178,镇龙江,河流,527324730,22.613,109.2768752,22.9129325
WY047,179,镇龙江,河流,527324730,22.613,109.2770898,22.9130017
WY047,180,镇龙江,河流,527324730,22.613,109.2778087,22.9129325
WY047,181,镇龙江,河流,527324730,22.613,109.2783129,22.9126657
WY047,182,镇龙江,河流,527324730,22.613,109.2796111,22.9120925
WY047,183,镇龙江,河流,527324730,22.613,109.2801261,22.9110351
WY047,184,镇龙江,河流,527324730,22.613,109.2802982,22.9076038
WY048,1,镇龙江,河流,528981824,8.64,109.2802982,22.9076038
WY048,2,镇龙江,河流,528981824,8.64,109.2804319,22.9074427
WY048,3,镇龙江,河流,528981824,8.64,109.2805177,22.9065928
WY048,4,镇龙江,河流,528981824,8.64,109.2807967,22.9062568
WY048,5,镇龙江,河流,528981824,8.64,109.2812902,22.9063358
WY048,6,镇龙江,河流,528981824,8.64,109.2822558,22.9072648
WY048,7,镇龙江,河流,528981824,8.64,109.2830283,22.9077985
WY048,8,镇龙江,河流,528981824,8.64,109.2835862,22.9084705
WY048,9,镇龙江,河流,528981824,8.64,109.2846805,22.9093599
WY048,10,镇龙江,河流,528981824,8.64,109.2851526,22.9094587
WY048,11,镇龙江,河流,528981824,8.64,109.2856032,22.9094192
WY048,12,镇龙江,河流,528981824,8.64,109.28644,22.9083717
WY048,13,镇龙江,河流,528981824,8.64,109.2876631,22.9076799
WY048,14,镇龙江,河流,528981824,8.64,109.2884356,22.9070671
WY048,15,镇龙江,河流,528981824,8.64,109.2888862,22.9069683
WY048,16,镇龙江,河流,528981824,8.64,109.2897874,22.9071067
WY048,17,镇龙江,河流,528981824,8.64,109.2901951,22.907245
WY048,18,镇龙江,河流,528981824,8.64,109.2910963,22.9076799
WY048,19,镇龙江,河流,528981824,8.64,109.2913968,22.9079764
WY048,20,镇龙江,河流,528981824,8.64,109.2915684,22.9083519
WY048,21,镇龙江,河流,528981824,8.64,109.2916542,22.908767
WY048,22,镇龙江,河流,528981824,8.64,109.2916113,22.9095971
WY048,23,镇龙江,河流,528981824,8.64,109.2912251,22.9112376
WY048,24,镇龙江,河流,528981824,8.64,109.2914397,22.9115934
WY048,25,镇龙江,河流,528981824,8.64,109.2918903,22.9116922
WY048,26,镇龙江,河流,528981824,8.64,109.2923194,22.9116131
WY048,27,镇龙江,河流,528981824,8.64,109.2927057,22.9114155
WY048,28,镇龙江,河流,528981824,8.64,109.2935211,22.9109807
WY048,29,镇龙江,河流,528981824,8.64,109.2942506,22.910447
WY048,30,镇龙江,河流,528981824,8.64,109.295066,22.9093797
WY048,31,镇龙江,河流,528981824,8.64,109.2958385,22.907838
WY048,32,镇龙江,河流,528981824,8.64,109.2967612,22.9076008
WY048,33,镇龙江,河流,528981824,8.64,109.2972118,22.9076008
WY048,34,镇龙江,河流,528981824,8.64,109.2977053,22.9077194
WY048,35,镇龙江,河流,528981824,8.64,109.2985422,22.9082135
WY048,36,镇龙江,河流,528981824,8.64,109.298864,22.9084903
WY048,37,镇龙江,河流,528981824,8.64,109.2995507,22.9095773
WY048,38,镇龙江,河流,528981824,8.64,109.2999154,22.9103482
WY048,39,镇龙江,河流,528981824,8.64,109.3005163,22.9120677
WY048,40,镇龙江,河流,528981824,8.64,109.3008381,22.9123444
WY048,41,镇龙江,河流,528981824,8.64,109.3012458,22.9125025
WY048,42,镇龙江,河流,528981824,8.64,109.3022543,22.912463
WY048,43,镇龙江,河流,528981824,8.64,109.3027264,22.9123642
WY048,44,镇龙江,河流,528981824,8.64,109.3031341,22.9121665
WY048,45,镇龙江,河流,528981824,8.64,109.3042499,22.9113364
WY048,46,镇龙江,河流,528981824,8.64,109.3045074,22.9104272
WY048,47,镇龙江,河流,528981824,8.64,109.3045074,22.9091227
WY048,48,镇龙江,河流,528981824,8.64,109.3045932,22.9086484
WY048,49,镇龙江,河流,528981824,8.64,109.3047863,22.9082728
WY048,50,镇龙江,河流,528981824,8.64,109.3051297,22.9079961
WY048,51,镇龙江,河流,528981824,8.64,109.3055803,22.9079566
WY048,52,镇龙江,河流,528981824,8.64,109.30646,22.9082926
WY048,53,镇龙江,河流,528981824,8.64,109.3070609,22.9089053
WY048,54,镇龙江,河流,528981824,8.64,109.3075329,22.9100517
WY048,55,镇龙江,河流,528981824,8.64,109.3076188,22.9108621
WY048,56,镇龙江,河流,528981824,8.64,109.3077904,22.9112376
WY048,57,镇龙江,河流,528981824,8.64,109.3116099,22.9128978
WY048,58,镇龙江,河流,528981824,8.64,109.3124896,22.9131152
WY048,59,镇龙江,河流,528981824,8.64,109.313348,22.9134512
WY048,60,镇龙江,河流,528981824,8.64,109.313584,22.913807
WY048,61,镇龙江,河流,528981824,8.64,109.3134982,22.9142221
WY048,62,镇龙江,河流,528981824,8.64,109.313069,22.914894
WY048,63,镇龙江,河流,528981824,8.64,109.3127042,22.9151115
WY048,64,镇龙江,河流,528981824,8.64,109.3109876,22.9156056
WY048,65,镇龙江,河流,528981824,8.64,109.3106657,22.9159218
WY048,66,镇龙江,河流,528981824,8.64,109.3106443,22.9163171
WY048,67,镇龙江,河流,528981824,8.64,109.3109232,22.9166531
WY048,68,镇龙江,河流,528981824,8.64,109.3113095,22.9169298
WY048,69,镇龙江,河流,528981824,8.64,109.3141092,22.9178276
WY048,70,镇龙江,河流,528981824,8.64,109.3155906,22.9183775
WY048,71,镇龙江,河流,528981824,8.64,109.3162175,22.9187413
WY048,72,镇龙江,河流,528981824,8.64,109.3176824,22.9198746
WY048,73,镇龙江,河流,528981824,8.64,109.318133,22.9199536
WY048,74,镇龙江,河流,528981824,8.64,109.3193132,22.9199536
WY048,75,镇龙江,河流,528981824,8.64,109.3201715,22.9196769
WY048,76,镇龙江,河流,528981824,8.64,109.3216092,22.9190643
WY048,77,镇龙江,河流,528981824,8.64,109.3225747,22.9190643
WY048,78,镇龙江,河流,528981824,8.64,109.323991,22.9193409
WY048,79,镇龙江,河流,528981824,8.64,109.3249136,22.9193212
WY048,80,镇龙江,河流,528981824,8.64,109.3257719,22.9191235
WY048,81,镇龙江,河流,528981824,8.64,109.3261367,22.9189061
WY048,82,镇龙江,河流,528981824,8.64,109.3265444,22.9185899
WY048,83,镇龙江,河流,528981824,8.64,109.3274242,22.9175227
WY048,84,镇龙江,河流,528981824,8.64,109.3278533,22.9167914
WY048,85,镇龙江,河流,528981824,8.64,109.3278963,22.9163961
WY048,86,镇龙江,河流,528981824,8.64,109.3284542,22.9148545
WY048,87,镇龙江,河流,528981824,8.64,109.3285829,22.9140442
WY048,88,镇龙江,河流,528981824,8.64,109.3287975,22.9136489
WY048,89,镇龙江,河流,528981824,8.64,109.3324238,22.9124828
WY049,1,镇龙江,河流,528981825,14.443,109.3324238,22.9124828
WY049,2,镇龙江,河流,528981825,14.443,109.3338829,22.9125025
WY049,3,镇龙江,河流,528981825,14.443,109.3347842,22.9128385
WY049,4,镇龙江,河流,528981825,14.443,109.3357283,22.9129176
WY049,5,镇龙江,河流,528981825,14.443,109.3362433,22.912799
WY049,6,镇龙江,河流,528981825,14.443,109.3378097,22.9118305
WY049,7,镇龙江,河流,528981825,14.443,109.3382389,22.9116527
WY049,8,镇龙江,河流,528981825,14.443,109.338668,22.9116329
WY049,9,镇龙江,河流,528981825,14.443,109.3390972,22.9117515
WY049,10,镇龙江,河流,528981825,14.443,109.34017,22.9125618
WY049,11,镇龙江,河流,528981825,14.443,109.3405563,22.9127397
WY049,12,镇龙江,河流,528981825,14.443,109.3410713,22.91272
WY049,13,镇龙江,河流,528981825,14.443,109.3413717,22.9123642
WY049,14,镇龙江,河流,528981825,14.443,109.3414146,22.9119491
WY049,15,镇龙江,河流,528981825,14.443,109.3418223,22.9111585
WY049,16,镇龙江,河流,528981825,14.443,109.3419296,22.9107632
WY049,17,镇龙江,河流,528981825,14.443,109.3418437,22.9094983
WY049,18,镇龙江,河流,528981825,14.443,109.3413931,22.9083321
WY049,19,镇龙江,河流,528981825,14.443,109.3408781,22.9076206
WY049,20,镇龙江,河流,528981825,14.443,109.34017,22.9070474
WY049,21,镇龙江,河流,528981825,14.443,109.339934,22.9066916
WY049,22,镇龙江,河流,528981825,14.443,109.3397838,22.9062963
WY049,23,镇龙江,河流,528981825,14.443,109.3397409,22.9058417
WY049,24,镇龙江,河流,528981825,14.443,109.3398482,22.9054266
WY049,25,镇龙江,河流,528981825,14.443,109.3401057,22.9050906
WY049,26,镇龙江,河流,528981825,14.443,109.3409854,22.9051499
WY049,27,镇龙江,河流,528981825,14.443,109.3418867,22.9053475
WY049,28,镇龙江,河流,528981825,14.443,109.3445259,22.9062172
WY049,29,镇龙江,河流,528981825,14.443,109.3477231,22.9070078
WY049,30,镇龙江,河流,528981825,14.443,109.3486887,22.9071067
WY049,31,镇龙江,河流,528981825,14.443,109.34959,22.9069486
WY049,32,镇龙江,河流,528981825,14.443,109.3499977,22.9067509
WY049,33,镇龙江,河流,528981825,14.443,109.3503195,22.9064346
WY049,34,镇龙江,河流,528981825,14.443,109.3505556,22.9056045
WY049,35,镇龙江,河流,528981825,14.443,109.350577,22.904715
WY049,36,镇龙江,河流,528981825,14.443,109.3507058,22.9043197
WY049,37,镇龙江,河流,528981825,14.443,109.3509633,22.9039639
WY049,38,镇龙江,河流,528981825,14.443,109.3513709,22.9038058
WY049,39,镇龙江,河流,528981825,14.443,109.351843,22.9038256
WY049,40,镇龙江,河流,528981825,14.443,109.3522936,22.9039837
WY049,41,镇龙江,河流,528981825,14.443,109.3547613,22.905565
WY049,42,镇龙江,河流,528981825,14.443,109.3552333,22.9057231
WY049,43,镇龙江,河流,528981825,14.443,109.3571431,22.9057033
WY049,44,镇龙江,河流,528981825,14.443,109.3585378,22.90598
WY049,45,镇龙江,河流,528981825,14.443,109.3604046,22.9060591
WY049,46,镇龙江,河流,528981825,14.443,109.3608767,22.9059405
WY049,47,镇龙江,河流,528981825,14.443,109.3613058,22.9056836
WY049,48,镇龙江,河流,528981825,14.443,109.3623573,22.9042604
WY049,49,镇龙江,河流,528981825,14.443,109.3625719,22.9038256
WY049,50,镇龙江,河流,528981825,14.443,109.3628508,22.9035093
WY049,51,镇龙江,河流,528981825,14.443,109.36328,22.9034303
WY049,52,镇龙江,河流,528981825,14.443,109.3642026,22.9036477
WY049,53,镇龙江,河流,528981825,14.443,109.364546,22.9039244
WY049,54,镇龙江,河流,528981825,14.443,109.3660265,22.9071067
WY049,55,镇龙江,河流,528981825,14.443,109.3664342,22.9073241
WY049,56,镇龙江,河流,528981825,14.443,109.3673998,22.9073043
WY049,57,镇龙江,河流,528981825,14.443,109.3681723,22.9067904
WY049,58,镇龙江,河流,528981825,14.443,109.3684727,22.9064346
WY049,59,镇龙江,河流,528981825,14.443,109.369331,22.9034698
WY049,60,镇龙江,河流,528981825,14.443,109.369846,22.9027977
WY049,61,镇龙江,河流,528981825,14.443,109.3705756,22.9023036
WY049,62,镇龙江,河流,528981825,14.443,109.371627,22.9023036
WY049,63,镇龙江,河流,528981825,14.443,109.3734739,22.9024666
WY049,64,镇龙江,河流,528981825,14.443,109.374933,22.902427
WY049,65,镇龙江,河流,528981825,14.443,109.3764351,22.9021306
WY049,66,镇龙江,河流,528981825,14.443,109.378071,22.9020737
WY049,67,镇龙江,河流,528981825,14.443,109.3792879,22.9027413
WY049,68,镇龙江,河流,528981825,14.443,109.3800813,22.9034303
WY049,69,镇龙江,河流,528981825,14.443,109.3810898,22.9044383
WY049,70,镇龙江,河流,528981825,14.443,109.3818838,22.9050115
WY049,71,镇龙江,河流,528981825,14.443,109.3823558,22.9051301
WY049,72,镇龙江,河流,528981825,14.443,109.3828279,22.9051301
WY049,73,镇龙江,河流,528981825,14.443,109.3837291,22.9049522
WY049,74,镇龙江,河流,528981825,14.443,109.3840939,22.9046755
WY049,75,镇龙江,河流,528981825,14.443,109.3843514,22.9043395
WY049,76,镇龙江,河流,528981825,14.443,109.3847376,22.9035488
WY049,77,镇龙江,河流,528981825,14.443,109.3848235,22.9031535
WY049,78,镇龙江,河流,528981825,14.443,109.3846947,22.9019676
WY049,79,镇龙江,河流,528981825,14.443,109.3842441,22.9003467
